	Sequences	ChIP Score	BHLHE40_GM12878_1	BHLHE40_FB_1	BHLHE40_GM12878_5	BHLHE40_GM12878_4	BHLHE40_GM12878_3	BHLHE40_GM12878_2
854	chr22:25960375-25960875	24	0.006994726474505206	5.112998332461549e-06	3.942505110627179e-10	0.0003570017377703248	2.3997712394197e-11	5.875872580207462e-27
855	chr3:48470683-48471183	16	2.2985604081025e-13	6.958709070408545e-05	4.240236175031751e-20	0.014679961455556086	1.918896321182108e-14	7.9952303488483975e-28
856	chr3:14265041-14265541	5	0.0005308209894008275	7.197715911185183e-06	1.8975515422756936e-10	2.792255166159417e-15	1.2379659484859275e-07	6.615895824313325e-28
857	chr3:38066465-38066965	20	1.215512163640437e-07	1.1141900517697917e-07	2.329718685560721e-10	1.8588032328430146e-06	2.821722014417704e-16	1.2465029203947496e-26
858	chr4:83785662-83786162	11	0.00598001776591949	0.01356398556419567	9.536184830061028e-11	7.364562510299759e-13	1.9997964539587887e-05	9.677517926828284e-26
859	chr15:59497972-59498472	8	9.123159073322063e-09	5.764850425963407e-07	0.49140168849754784	5.005724452522318e-13	2.3467883314943575e-12	2.8378496650390125e-27
860	chr1:151299868-151300368	24	4.1363552641541464e-14	0.00045757911088614657	1.170804981713954e-10	7.127079543428365e-07	5.0112301932151885e-05	2.1484402475516357e-32
861	chr9:96337904-96338404	22	0.01021818066548601	0.002701195595524924	1.0	5.40659710138121e-08	3.1094986677685574e-06	1.703773330152313e-24
862	chr2:202916879-202917379	11	1.8210980214662612e-15	1.8616785221540998e-06	1.0	1.5548985492015334e-12	3.744503797200929e-05	3.754913027932465e-32
863	chr12:25100502-25101002	30	8.184163131119026e-11	0.00017203879911704454	0.3292192580358966	1.7982402601053766e-17	9.589297800006544e-06	1.1553358179404856e-29
864	chr11:129988037-129988537	21	5.461038050384686e-05	2.3367611628865434e-06	9.536184830061062e-11	1.1904747478760855e-14	1.9031484140325507e-05	2.604881515164734e-32
865	chr12:58007900-58008400	27	0.042946681050355394	0.02785167376858033	1.427834101445011e-19	3.8906759685721433e-07	1.9172810988860352e-05	2.7246287622757087e-30
866	chr2:219848138-219848638	4	2.3414257063845718e-09	0.00020427986655584761	5.753355449155797e-11	1.7466364221970593e-10	6.368310380942981e-13	1.0170316141714724e-32
867	chr1:1342982-1343482	10	4.297985723280051e-06	2.8152517324745907e-06	2.426353490198054e-10	2.486294997253863e-06	1.144456795596394e-09	2.5796565828801975e-28
868	chr6:28412607-28413107	3	1.3155173139954182e-15	2.5690593287656562e-08	5.753355449155797e-11	2.2161373572846733e-09	1.7368994824032566e-06	9.952865545332872e-27
869	chr1:206714701-206715201	3	6.670939133826227e-08	2.6116020573059016e-06	1.9373536682724006e-10	1.2746724885086e-07	4.503958379215603e-07	1.0263894591606708e-33
870	chrX:47931047-47931547	9	2.88592238643461e-15	2.6480346973319512e-06	8.587616043814395e-11	1.6191123359826782e-12	2.5524234468466113e-09	1.837101372309011e-21
871	chr4:9802469-9802969	21	0.0009367620044063652	0.013469671968788066	8.587616043814395e-11	2.135274523949506e-17	5.202587707792383e-05	1.892140026632094e-22
872	chr19:44905572-44906072	11	9.665298262753191e-06	2.9476409949461663e-05	9.536184830061028e-11	1.2201909813386556e-12	4.629148548499948e-06	2.8660182815906607e-19
873	chr19:15543848-15544348	23	2.3108486950791443e-13	1.0909640840047273e-05	3.139495694245864e-11	9.443448142886813e-13	3.7360890197795253e-17	9.765839522264237e-22
874	chr21:47709646-47710146	8	3.082321473758535e-09	3.106661963372623e-07	7.481106653100382e-20	1.053934287807302e-11	4.870484120557407e-06	3.0839801138392516e-40
875	chr11:73485369-73485869	4	6.84710580029001e-08	0.0009227448217443276	1.7475756076603748e-10	8.582645166504612e-12	3.8707119339385046e-14	9.53247222590264e-24
876	chr5:149414687-149415187	21	4.6746806914430003e-07	1.5129845904438969e-06	0.6699595580195883	1.17733072941004e-13	9.102140992185761e-08	8.776655769075048e-28
877	chr20:37062724-37063224	23	0.000621088269237744	0.0029295936957665736	1.0571767299142111e-10	9.74027783116487e-14	2.5671567667450726e-14	8.750952021588542e-32
878	chr12:129520679-129521179	5	0.0031294423987804436	1.3939672398934347e-05	4.071359547596493e-20	4.334556276385056e-15	7.212173401371913e-15	0.00020568206359270825
879	chr2:63278141-63278641	13	2.56370037694446e-05	6.667554980380404e-05	3.477401968034322e-10	2.6865799576468717e-11	0.000181482755766523	1.3252903503495704e-21
880	chr18:60773950-60774450	26	5.146480278989874e-16	1.0283543227987244e-06	9.536184830060993e-11	3.438522820614038e-17	0.026276855532289315	1.465159848256792e-30
881	chr7:131287061-131287561	5	3.0484960222300036e-06	0.0018252439915116278	4.6860973273166904e-11	1.4283853417111156e-11	1.0058371361384118e-07	2.22374343303613e-31
882	chr1:193240072-193240572	19	2.5893844778011382e-06	1.464984692111919e-06	8.43740640196166e-20	1.0166732027167976e-19	1.3184798789693013e-07	2.5290589930145136e-14
883	chr20:45180356-45180856	20	2.1384526457680236e-05	8.418255283307328e-07	1.747575607660381e-10	7.999524127111957e-13	4.548453641120583e-16	9.635910509925412e-23
884	chr16:71539176-71539676	27	0.0020832393344345987	2.5033410502232506e-05	6.889825764408426e-20	3.479244151222208e-13	0.0001410148134639018	3.577861828798202e-28
885	chr17:66077604-66078104	1	6.287885382352252e-06	9.4265913086643e-05	8.587616043814395e-11	5.557208328753004e-13	6.810814707625658e-06	1.561449059946759e-20
886	chr20:44080820-44081320	13	4.5562690611631055e-07	1.3720124072811487e-05	1.0571767299142111e-10	8.421030551494793e-14	3.259595040500286e-07	9.830438263361351e-34
887	chr18:77592071-77592571	3	0.0004083361269626979	0.00023069924960020342	5.486506095618827e-21	7.920292875074217e-17	2.564452813063844e-28	1.2062426419771275e-18
888	chr20:33153631-33154131	8	1.5166584808720135e-12	0.0001751666382491859	3.0540205044895285e-20	5.293918012561969e-13	1.5245064156143474e-17	0.000620223266683964
889	chr19:47363085-47363585	30	3.5835630225610274e-13	0.00019653737367802715	7.016400883444599e-20	4.1904339438354805e-08	1.3692420284825218e-07	5.648422609457575e-23
890	chr3:128216433-128216933	13	0.002992624099496247	0.0006199812052319592	0.3292192580358966	1.6745857355643717e-09	7.334376723800403e-14	3.6104950978528815e-26
891	chr4:147076432-147076932	12	1.9874322862371708e-07	2.6680408001734777e-06	1.8975515422756936e-10	2.5326332206055585e-20	0.008038672541813518	1.0981379012827598e-28
892	chr1:198322278-198322778	21	1.860760274778942e-06	2.3476996571145194e-05	3.477401968034322e-10	2.531333808999098e-25	0.0001125842968555445	4.097900025375238e-28
893	chr8:110064722-110065222	14	1.4363862963922436e-09	8.34832046893961e-06	9.536184830061028e-11	2.871825401098782e-18	0.020734449477033696	6.325701741868606e-28
894	chr19:41115780-41116280	10	1.86936838904258e-14	1.3320213466747876e-06	5.486506095618827e-21	3.3351071938156247e-14	1.156041975687721e-28	2.2542260702274693e-21
895	chr16:14395599-14396099	18	2.993106306294276e-14	1.987040453602081e-06	1.9373536682724006e-10	5.9928187756950164e-06	3.580654153776721e-26	1.8798697005026094e-09
896	chr1:228633414-228633914	21	0.012810767210842912	0.005975897243798146	3.139495694245864e-11	9.719608152026301e-10	2.3562816075142153e-07	6.190801940514965e-24
897	chr11:86003800-86004300	7	3.2833936224512266e-07	4.66444773731804e-05	1.7475756076603748e-10	8.248214367585938e-15	7.749169261480639e-13	1.7137165903794466e-31
898	chrX:117858272-117858772	15	1.8955216058691816e-05	0.00022089740943268267	8.587616043814395e-11	1.4760902518313013e-20	5.855370941322881e-09	3.3242423678273543e-28
899	chr14:105647486-105647986	25	0.008761216144671081	0.013588177325963444	5.753355449155797e-11	4.976925175805419e-06	5.692421439457897e-18	6.438430078523506e-23
900	chr3:186232325-186232825	8	9.366995864391011e-15	0.00023259545158935488	6.889825764408426e-20	4.416105431661604e-15	5.025800735853565e-07	9.317868490351435e-22
901	chr14:94451258-94451758	19	0.00012439357398846617	0.013469671968788066	0.3292192580358966	3.68623117747693e-11	8.963022694368364e-13	1.0
902	chr10:742950-743450	13	0.0004274986656171135	0.00044885539817701687	1.2712827925824075e-10	6.172177619227349e-11	3.608875632481828e-08	1.7031282684810135e-25
903	chr8:105385193-105385693	21	0.0010782605939270223	0.001865646914573732	0.17964863325421196	2.878961138659412e-17	6.699763593533468e-07	8.515420207136935e-31
904	chr3:124653389-124653889	17	2.0284633869238576e-05	0.0030870402483216424	0.5456808156545454	5.800329741463677e-20	8.386512748935997e-05	1.0888123155215723e-38
905	chr19:36363006-36363506	3	2.3130860081733405e-10	0.00021419936784020688	0.5456808156545454	7.539392027067692e-14	3.5288578133190506e-06	5.618035316163936e-26
906	chr3:48268416-48268916	21	1.6026769684563124e-12	0.0001979855244179823	3.942505110627179e-10	1.2520189503675274e-13	4.427228536775074e-06	1.6842901901014588e-26
907	chr1:26734961-26735461	16	0.00013138847780128776	1.281183245643055e-07	1.427834101445011e-19	1.0391930491510682e-12	4.799055865206162e-07	3.5311177213840865e-30
908	chr10:121484452-121484952	23	3.2358678069014095e-05	1.762726794662005e-06	1.9373536682724076e-10	1.3663839274199283e-10	2.2962272796164863e-09	2.2991451740097222e-23
909	chr15:44084746-44085246	25	1.2121559277294281e-05	0.0051611201674385335	3.7596457428400984e-20	2.657192100663726e-11	3.8645334027839534e-05	7.076758108369633e-17
910	chr14:58027372-58027872	29	1.9725176570011095e-07	1.2283144632335499e-07	1.747575607660381e-10	2.717893746258444e-22	9.422316826593436e-06	3.1084605168860797e-28
911	chr15:44829297-44829797	28	1.4439579792753394e-05	3.5980075056218887e-06	1.1708049817139582e-10	1.0202569860365417e-06	7.310141570070426e-18	5.200026356537895e-21
912	chr1:156691273-156691773	17	2.493793191513756e-08	0.004234612274069253	3.942505110627165e-10	2.8004905899408435e-15	1.75315865623946e-06	5.131785041883698e-34
913	chr4:6219643-6220143	14	1.3949890661095612e-14	1.3641550187829533e-06	1.427834101445011e-19	1.726919526621314e-24	6.859076407513703e-12	1.3609705137673235e-36
914	chr19:15577478-15577978	23	6.231840002338246e-10	0.0006765542317036412	9.536184830061062e-11	3.196382010479384e-17	1.3574867089455694e-08	3.17058059215828e-32
915	chr3:197561192-197561692	17	2.1861258168030484e-09	3.684286440330068e-07	3.942505110627165e-10	3.199147398650843e-15	7.720142586146348e-05	1.9520477394720505e-26
916	chr20:19841440-19841940	19	6.029548429186246e-07	5.681471182346158e-07	7.481106653100382e-20	2.7172734947009682e-18	0.00035726421889942234	9.715029021594155e-29
917	chr12:118407068-118407568	16	2.4281357696328283e-05	0.0010470479589636328	2.329718685560721e-10	3.922890365933382e-05	4.084616047605457e-07	6.096192151183357e-36
918	chr1:919411-919911	17	2.026445134185171e-07	4.014569212719321e-06	5.753355449155797e-11	9.595637673541607e-06	9.253538136318494e-08	1.9883318306429006e-28
919	chr9:129581755-129582255	23	5.827750648986556e-07	0.0005164486094540163	2.151349404489249e-10	7.952755923966746e-16	0.003559048043808304	1.960789731514701e-26
920	chr8:10423227-10423727	3	0.0010324992643168903	0.002188528718841122	4.071359547596522e-20	1.3527685883264986e-13	1.1251700771894042e-15	4.635763170045944e-25
921	chr16:29911159-29911659	11	4.91342031247938e-06	3.184854637547845e-05	1.500750832612282e-20	2.8939693193006824e-07	5.5739473960649695e-05	3.7232965900726305e-17
922	chr2:69945004-69945504	20	1.898747736846326e-15	1.3685550431822006e-06	3.139495694245853e-11	2.0697371353616766e-13	3.952672428422526e-06	1.1826845511127953e-32
923	chr16:66542381-66542881	17	0.0012885224284329443	9.942034461248475e-05	1.7475756076603748e-10	9.232079359139037e-16	0.7247503017084196	6.1641852729717276e-21
924	chr5:111340526-111341026	25	9.152345655357988e-08	4.2508640909917315e-05	8.587616043814364e-11	3.291892177293647e-20	2.264017899233624e-08	5.1547294109013734e-18
925	chr17:66977424-66977924	13	3.164496970828722e-06	4.04669992944702e-05	1.7475756076603748e-10	2.3697800110205406e-13	0.019044158974975304	3.72624753124601e-23
926	chr20:31258424-31258924	24	2.6783228009659593e-06	4.562670267908456e-05	1.747575607660381e-10	4.49147889767368e-12	0.008038672541813518	2.167050365936762e-25
927	chr7:128045967-128046467	15	7.301086092635032e-10	1.3008711696676657e-06	1.747575607660381e-10	0.00013602990307076847	1.3145173006555323e-25	1.0067117015078614e-08
928	chr19:11959268-11959768	12	0.00027111077214356846	4.6798209040625794e-05	2.329718685560721e-10	2.963999800338573e-11	1.780994146200047e-07	4.8299861725916437e-29
929	chr16:19535757-19536257	11	4.996855026445679e-07	3.0993941484658505e-09	0.3292192580358966	5.79781257248915e-10	2.9803921773940064e-07	7.357614397904465e-36
930	chr8:97173663-97174163	3	5.018409256534769e-05	3.833620077259709e-06	3.7596457428400984e-20	1.299205612722268e-15	1.57470474317353e-19	6.791169477412907e-26
931	chr6:11519773-11520273	14	2.6713585316433994e-06	1.1176710328995505e-05	0.49140168849754784	5.471754170553099e-15	1.9440364080687372e-05	4.47769372804883e-25
932	chr17:72453599-72454099	30	1.2964354361721044e-06	4.143893798717967e-05	0.3292192580358966	1.3238034797950208e-09	7.633212446452144e-16	1.1344908226077111e-33
933	chr15:58877783-58878283	8	2.5093840116917693e-08	0.0003186739466708197	3.942505110627179e-10	4.297735243790377e-23	3.2936303200665253e-09	5.236920743260508e-33
934	chr6:18216569-18217069	16	1.1760162682388393e-06	1.5228722864119285e-06	1.0054423645144607e-20	7.77956103979851e-23	7.249367486716313e-06	2.9634567236569025e-27
935	chr1:6798991-6799491	1	0.0004776770918644461	0.00020900522785190657	6.077022857366986e-20	5.221886342771851e-16	1.4998732251370056e-07	0.042006748230839386
936	chr14:24070983-24071483	13	1.0095928648787543e-08	5.112505833216317e-05	6.329092740412511e-20	1.0452762410188372e-13	1.4122874991502116e-15	2.582329267986365e-20
937	chr3:57077589-57078089	6	1.9048796480933776e-07	7.621819168663732e-07	3.942505110627179e-10	4.986132919530343e-16	2.114958839735482e-05	1.6116855818360299e-21
938	chr7:144539339-144539839	6	0.000924825630510278	7.373755867929195e-05	0.5456808156545454	1.5238045086032967e-12	4.270627818821647e-07	1.2827297802858737e-24
939	chrX:44732655-44733155	14	6.481922938922347e-07	2.640791066161937e-07	2.151349404489249e-10	6.046701022108823e-07	9.441115642978966e-12	5.811204413788468e-35
940	chr7:117368864-117369364	23	9.554157036086172e-14	3.3501107841382007e-06	3.942505110627165e-10	3.137248964691813e-10	1.9300466098139666e-06	2.1948374639442106e-32
941	chr19:6767068-6767568	20	1.9727851265283757e-05	1.3152724453541606e-05	1.8975515422756936e-10	2.7836537352217148e-11	2.1878407352219795e-08	6.454590540598537e-23
942	chr10:6089762-6090262	8	0.0002962930110435927	0.0006152361081427285	1.9373536682724006e-10	1.9921991357409358e-13	7.045402232601402e-07	2.1238052353975023e-25
943	chr15:72081898-72082398	4	7.171553337679371e-09	0.00034802391650013635	1.9373536682724006e-10	1.0439242872113683e-09	3.3574360309715033e-14	4.617862290262095e-05
944	chr19:19313704-19314204	20	2.7975394255356986e-14	4.651072678133967e-06	1.2712827925824075e-10	2.3783196450242805e-12	0.001098832365305359	1.3891675468330481e-24
945	chr18:8673354-8673854	15	3.1800258077657374e-06	7.832414424544599e-06	5.753355449155797e-11	5.852800468781214e-16	0.015198560792335454	4.5905392251989355e-24
946	chr14:90526571-90527071	11	5.707032515079758e-14	9.177441762459877e-06	1.1708049817139582e-10	1.3240995430678787e-08	6.189220666249929e-16	3.0357810505817836e-17
947	chr9:91603931-91604431	17	3.5830036230646836e-06	1.2271462760971352e-06	3.942505110627179e-10	1.14097833114187e-09	1.804156781361827e-05	6.007367924091349e-22
948	chr7:5647894-5648394	8	0.05608074691177663	0.01776151200525756	5.753355449155797e-11	4.306058880101957e-08	3.652928105509228e-18	1.3063164325807517e-10
949	chr19:8155054-8155554	5	0.004205994505655052	0.0006684535205415814	6.329092740412511e-20	1.7937942142675193e-13	4.414551368212431e-06	2.2326087743945665e-27
950	chr4:103507727-103508227	23	3.521440489622204e-06	8.96843690928901e-06	1.747575607660381e-10	1.8518205519636205e-12	0.002094891067071235	3.984553022127426e-25
951	chr19:2720847-2721347	1	3.6386243589878345e-14	1.723670608825513e-06	5.753355449155797e-11	4.075235646741115e-06	3.117008621025989e-17	3.3192204013173102e-31
952	chr1:223959262-223959762	14	4.85449825355503e-06	0.00015008272350637442	1.747575607660381e-10	3.2286216726279397e-13	8.157524520741937e-08	6.357345638343841e-32
953	chr12:65277509-65278009	22	3.5401227595967977e-06	0.0051611201674385335	1.7475756076603748e-10	0.0025645512749163115	3.6257514658437824e-05	1.5666294718674214e-27
954	chr19:9259320-9259820	7	0.0044919597176978875	0.002581799037418615	0.2681484741933632	4.097095084613411e-15	6.746059973373265e-07	4.1262528054417096e-30
955	chr20:25450539-25451039	12	8.617756104994605e-07	1.94887615653339e-06	8.587616043814364e-11	1.3328632677072718e-15	6.20809892549176e-08	4.96770512719882e-26
956	chr7:155282957-155283457	3	0.0011987856193024552	4.213941698772801e-05	1.0	5.143296606644175e-10	4.641024000631265e-08	7.09556040883287e-22
957	chr13:52385138-52385638	7	3.168691198873982e-13	1.9021236860154547e-05	0.5456808156545454	3.822353006358523e-07	1.7567742951370247e-14	5.725383879892346e-36
958	chr1:71546016-71546516	17	0.00020026902122110245	0.002891365773355419	0.36558407807568705	0.0002980475521506225	3.5783816891206904e-07	3.97310682285381e-35
959	chrX:66954110-66954610	5	0.0015622720992706889	3.488479469260918e-05	2.151349404489249e-10	4.623451033434967e-15	6.50974646137548e-05	1.1000447169212728e-32
960	chr3:129323461-129323961	6	0.1495658205612017	0.027526659784269426	3.05402050448955e-20	6.733638190280304e-13	1.1424487891407179e-05	1.7653165598368927e-13
961	chr2:111879774-111880274	31	1.650126548030858e-07	1.2327790588696103e-05	1.1708049817139582e-10	8.522645783301501e-07	7.539721543761108e-19	4.538392348955483e-28
962	chr20:61278132-61278632	22	1.2449554049421477e-05	0.00011847179550580051	3.942505110627179e-10	1.2956670873217156e-07	9.185586946854062e-09	6.648053994226716e-25
963	chr11:364444-364944	13	9.711764234248953e-13	6.146279452294359e-05	1.747575607660381e-10	3.5885105373365725e-11	1.3103409570880635e-06	2.7703809629210634e-24
964	chr6:27799173-27799673	31	0.000720020314474693	0.0013936812102891983	1.1708049817139623e-10	5.038851495069671e-08	0.00018209113459754324	8.192283365037412e-33
965	chr8:142243979-142244479	4	2.4746573325905214e-11	4.7417280133957396e-05	2.151349404489249e-10	4.077472774086694e-12	3.642248005088121e-12	7.822387104905186e-31
966	chr9:139424886-139425386	14	1.1868660210738239e-05	0.00019623910163802549	9.536184830061028e-11	1.0910673377441316e-09	8.350456808253155e-09	7.647161695183279e-25
967	chr1:89546566-89547066	18	8.401510868059698e-07	1.0684318390760022e-05	1.7475756076603748e-10	5.860675222843862e-24	7.265263153376991e-05	3.086830737588166e-32
968	chr22:22108662-22109162	12	9.397026517719504e-08	0.001156704308235652	2.329718685560721e-10	4.178300893983525e-09	6.110109982312161e-05	1.0714810108164799e-27
969	chr15:86254912-86255412	13	1.58948983905942e-05	1.5992555718433732e-05	1.747575607660381e-10	1.3774987092862683e-15	2.035963819389844e-07	8.180694914539962e-32
970	chr19:38210322-38210822	23	4.7902228073482887e-05	1.0744025211788541e-05	1.1708049817139582e-10	2.9832893865000674e-07	8.055296572016813e-15	3.331425906354128e-20
971	chr22:19887116-19887616	2	8.951696259693769e-07	0.011975020014256984	1.747575607660381e-10	1.803877669914681e-10	1.5658574436909017e-14	2.675053022950186e-08
972	chr5:141293720-141294220	19	0.001780034511846425	0.004234612274069253	1.747575607660381e-10	1.6716033468280045e-07	6.96822546582219e-08	5.511658780683486e-23
973	chr1:156460058-156460558	12	4.620762552532356e-06	1.1504980057960156e-06	2.426353490198054e-10	2.375498470980835e-13	2.7557213442034197e-06	1.1922435923324336e-21
974	chr15:59698597-59699097	14	1.4928746619891662e-14	4.048603318258337e-05	4.6860973273166904e-11	7.690577356321775e-18	0.000932837143779697	6.082747789727733e-29
975	chr11:10326351-10326851	22	0.0030824016438728234	0.00012490351665111948	2.329718685560721e-10	1.2532661063720592e-12	2.7849291918512514e-12	2.4997079974805488e-17
976	chr5:157137851-157138351	10	1.920659427873205e-08	5.604450667459803e-06	1.8975515422756936e-10	8.458581516429313e-24	0.007157985129610457	1.5533253709172576e-37
977	chr5:32325034-32325534	15	5.7427901429360723e-11	6.944600309950272e-05	6.388858173940766e-11	6.145035655738846e-16	4.183756895130511e-05	1.7147574919476377e-24
978	chr11:111474988-111475488	23	0.00012720881532555674	2.0230552811192657e-06	6.889825764408426e-20	2.869304712866916e-19	1.1185485467762546e-07	9.237849871862905e-36
979	chr7:30174069-30174569	17	9.226543158248911e-14	3.3469476981203485e-07	3.139495694245864e-11	0.001370397030577432	1.96537307649522e-11	5.0331018510627114e-27
980	chr3:53876929-53877429	19	0.0002712721121599951	0.0032505051940654316	6.329092740412555e-20	3.733957883257254e-11	1.3225975357097633e-07	1.9205061213381562e-26
981	chr14:100092322-100092822	10	1.4473498908071503e-05	3.6804435044672814e-05	6.388858173940766e-11	3.5058322155103125e-12	4.178731699361012e-17	6.288964186054407e-23
982	chr7:102059035-102059535	15	1.58948983905942e-05	1.5992555718433732e-05	4.071359547596493e-20	7.258993547668795e-15	0.0009627391229217069	9.027548181739279e-29
983	chr15:40231638-40232138	30	1.6782232312443236e-15	1.2066178653260086e-07	3.942505110627179e-10	2.6694832067499236e-18	0.00016225873778934403	7.379064266005806e-22
984	chr5:94082430-94082930	32	8.495924232201569e-15	1.4359658849329664e-07	6.329092740412511e-20	2.1499755046941747e-17	6.549700776555477e-14	3.5024430398279002e-22
985	chr2:171021608-171022108	9	5.081311652589054e-06	1.579396828967789e-05	1.7796808593935836e-10	1.1425660332895554e-15	2.062761844662424e-06	1.8197811206196244e-22
986	chr6:74274440-74274940	4	0.00017595836964246612	4.7417280133957396e-05	3.477401968034322e-10	3.2487050167908674e-16	4.799731731143946e-07	1.0252698583271983e-27
987	chr1:151119014-151119514	14	8.179456462667359e-07	1.793885517613885e-05	0.17964863325421196	3.728335416523243e-08	0.00019313723344582012	1.9848852596345426e-24
988	chr7:6157175-6157675	11	2.05315439536502e-14	2.6617843417489e-06	6.329092740412555e-20	3.460719673526607e-14	1.0888471500892091e-05	3.9061089167309033e-25
989	chr15:34657523-34658023	26	0.00035605309528407463	0.0010279412630073048	1.747575607660381e-10	1.0101734139553086e-10	2.9815149442661413e-05	4.606839106212593e-32
990	chr5:118556226-118556726	10	0.00017749717390841413	5.46762636407678e-07	1.747575607660381e-10	2.558109970065335e-14	0.006568071031497031	1.2510865863867027e-15
991	chr4:91043097-91043597	6	8.02149668567722e-17	2.992904210202708e-09	4.6860973273166736e-11	1.685560403068549e-20	5.343705586302843e-05	9.185882848498346e-26
992	chr5:34929096-34929596	22	2.2099035061128443e-07	1.4803948484294171e-06	4.071359547596522e-20	5.837665084020988e-15	7.280065271474598e-05	7.433103264535516e-30
993	chr18:8603939-8604439	25	8.154778625272973e-06	1.6634302753587094e-06	1.8975515422756936e-10	1.4683776028411604e-20	0.04807488299285604	4.126790573198076e-30
994	chr2:74779216-74779716	18	1.7611913888096293e-06	3.864625597276483e-06	1.8975515422756936e-10	3.033396460186845e-13	4.093694366928152e-15	1.0924084169677393e-26
995	chr8:125773965-125774465	17	1.2860561673659493e-09	1.50028879770283e-05	1.666520399915555e-20	3.583408187566693e-13	6.562106617223677e-16	6.867787926329091e-28
996	chr10:133590233-133590733	2	0.0021337916460131396	0.0005279799671518297	3.942505110627179e-10	1.4006656019640295e-12	2.1812135908238476e-14	6.126685890872421e-23
997	chr3:170790156-170790656	1	3.3371470194962523e-15	8.036511832032253e-06	1.0	1.7240708460217573e-18	0.47200231266658954	1.6988165987482962e-05
998	chr3:179017945-179018445	26	9.83988325253861e-10	2.991216027394947e-08	8.43740640196166e-20	2.395984113560097e-15	4.156320692909036e-07	1.1023603823727102e-17
999	chr11:67980544-67981044	19	9.856459539583413e-10	9.565394730089979e-09	3.316114789559315e-20	7.162241279373828e-09	0.0005685616919132066	2.2692716354807835e-22
